[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

[57.139999999999986, 61.960000000000036, 94.29999999999995, 115.23000000000002, 127.16999999999996, 128.29999999999995, 135.52999999999997, 148.28999999999996, 155.91999999999996, 174.24, 176.27999999999997, 177.95000000000005, 181.26999999999998, 185.45000000000005, 191.29999999999995, 193.96000000000004, 196.0, 206.20000000000005, 214.41999999999996, 215.89999999999998, 218.96000000000004, 219.95000000000005, 224.27999999999997, 230.80999999999995, 230.92999999999995, 231.84000000000003, 233.70000000000005, 235.90999999999997, 236.11, 236.65999999999997, 237.73000000000002, 246.74, 252.45000000000005, 252.63, 252.76999999999998, 257.46000000000004, 261.03, 261.4, 263.15, 264.02, 264.03999999999996, 264.20000000000005, 265.73, 267.94000000000005, 269.5, 270.62, 271.15999999999997, 273.24, 274.25, 279.80999999999995, 283.67999999999995, 285.72, 286.71000000000004, 287.08000000000004, 289.03, 291.78, 292.90999999999997, 297.87, 300.92999999999995, 301.79999999999995, 302.87, 303.51, 304.84000000000003, 305.13, 305.28999999999996, 306.1, 307.23, 308.65999999999997, 310.75, 314.32000000000005, 314.99, 316.24, 318.35, 319.74, 322.58000000000004, 323.55999999999995, 323.86, 324.98, 326.45000000000005, 328.89, 330.83000000000004, 331.74, 335.53, 337.11, 338.78, 340.20000000000005, 342.53999999999996, 346.0, 346.15999999999997, 348.59000000000003, 348.89, 349.73, 350.72, 352.0, 356.15, 357.26, 357.95000000000005, 368.78, 370.23, 370.82000000000005, 372.04999999999995, 372.32000000000005, 380.24, 380.26, 380.62, 384.01, 384.84000000000003, 389.67999999999995, 389.88, 393.15, 396.61, 399.33000000000004, 401.1, 407.30999999999995, 410.69000000000005, 411.65, 411.70000000000005, 411.82000000000005, 413.33000000000004, 414.57000000000005, 419.01, 423.89, 424.03999999999996, 424.12, 424.9, 429.89, 430.92999999999995, 431.75, 432.03999999999996, 432.59000000000003, 433.01, 433.34000000000003, 434.65, 435.83000000000004, 438.12, 440.37, 440.48, 440.97, 446.69000000000005, 449.13, 449.19000000000005, 453.17999999999995, 456.62, 458.77, 459.69000000000005, 463.77, 464.45000000000005, 466.24, 473.1, 474.27, 476.4, 477.21000000000004, 479.40999999999997, 480.62, 487.24, 488.22, 490.73, 491.7, 492.2, 497.16, 498.21, 504.96, 509.28, 511.4, 519.97, 524.98, 528.22, 529.03, 530.5, 534.5, 535.21, 535.8299999999999, 536.54, 548.31, 554.88, 558.9200000000001, 561.23, 565.99, 571.87, 583.98, 585.36, 595.19, 597.19, 597.3199999999999, 600.52, 603.03, 603.8, 605.96, 606.63, 617.47, 625.51, 627.11, 628.4, 634.1, 635.01, 659.9100000000001, 668.24, 698.4100000000001, 722.25, 765.75]

[128.28999999999996, 133.09000000000003, 142.72000000000003, 151.57000000000005, 153.74, 156.01, 162.79999999999995, 164.67999999999995, 183.52999999999997, 187.77999999999997, 193.64, 201.74, 203.38, 204.14, 208.96000000000004, 209.74, 209.98000000000002, 214.09000000000003, 214.58000000000004, 217.34000000000003, 217.64, 218.89, 224.67999999999995, 234.76999999999998, 252.66999999999996, 256.71000000000004, 260.63, 262.53999999999996, 266.37, 270.20000000000005, 280.77, 281.11, 289.13, 289.17999999999995, 289.45000000000005, 291.53, 292.76, 300.9, 308.22, 312.91999999999996, 314.67999999999995, 316.59000000000003, 324.67999999999995, 328.03999999999996, 331.9, 332.16999999999996, 336.16999999999996, 337.59000000000003, 339.34000000000003, 339.57000000000005, 340.14, 343.54999999999995, 346.6, 348.67999999999995, 350.25, 351.0, 351.67999999999995, 359.30999999999995, 361.88, 364.22, 364.30999999999995, 366.87, 376.83000000000004, 377.59000000000003, 379.16999999999996, 386.39, 387.15, 387.51, 390.22, 391.44000000000005, 391.64, 392.02, 393.04999999999995, 397.85, 398.32000000000005, 398.55999999999995, 402.40999999999997, 403.30999999999995, 403.36, 404.02, 405.37, 421.25, 425.08000000000004, 429.41999999999996, 432.35, 433.01, 434.30999999999995, 435.09000000000003, 435.54999999999995, 437.77, 439.97, 441.87, 442.6, 443.52, 443.53999999999996, 443.80999999999995, 448.24, 448.39, 451.08000000000004, 455.62, 456.97, 457.39, 463.87, 465.15999999999997, 466.17999999999995, 466.59000000000003, 467.5, 469.02, 470.01, 470.44000000000005, 473.07000000000005, 477.1, 477.33000000000004, 479.79999999999995, 480.55999999999995, 480.65999999999997, 482.84000000000003, 483.11, 483.34000000000003, 483.37, 487.58000000000004, 487.6, 488.72, 489.03, 489.95, 493.5, 495.16, 496.72, 498.16, 498.6, 502.31, 504.82, 508.7, 510.36, 510.8, 515.5699999999999, 516.9100000000001, 517.12, 522.4100000000001, 522.6, 525.99, 530.49, 531.31, 531.95, 533.75, 534.1700000000001, 537.15, 544.4300000000001, 545.72, 556.97, 557.45, 560.29, 560.62, 561.11, 561.62, 563.71, 565.9, 566.14, 567.05, 568.86, 569.03, 572.56, 574.1600000000001, 580.74, 581.51, 584.5799999999999, 585.65, 591.01, 591.29, 594.8299999999999, 596.51, 598.89, 599.52, 599.97, 600.31, 600.51, 600.97, 601.11, 609.03, 611.3, 615.02, 622.81, 623.0799999999999, 623.25, 635.37, 647.9100000000001, 655.53, 663.74, 663.89, 664.48, 667.4300000000001, 676.05, 677.8, 682.9300000000001, 684.64, 745.8199999999999, 769.34, 783.79, 789.86, 808.77]

[120.77999999999997, 149.78999999999996, 173.25, 190.66999999999996, 199.51, 211.91999999999996, 220.26, 231.89999999999998, 264.98, 265.86, 274.17999999999995, 282.89, 290.19000000000005, 292.71000000000004, 297.78999999999996, 303.23, 305.4, 327.09000000000003, 329.97, 333.74, 346.03, 350.0, 360.65999999999997, 365.41999999999996, 367.90999999999997, 374.09000000000003, 375.16999999999996, 376.42999999999995, 383.28999999999996, 384.11, 388.40999999999997, 388.92999999999995, 397.32000000000005, 398.25, 399.63, 406.78999999999996, 408.35, 408.75, 413.13, 414.15, 423.05999999999995, 427.09000000000003, 428.19000000000005, 429.57000000000005, 430.94000000000005, 432.46000000000004, 436.89, 437.80999999999995, 438.36, 438.53999999999996, 439.04999999999995, 439.12, 439.58000000000004, 440.98, 441.57000000000005, 443.01, 446.6, 453.45000000000005, 464.73, 466.63, 478.69000000000005, 480.61, 484.37, 484.80999999999995, 486.51, 487.29999999999995, 489.32, 490.43, 491.84, 494.98, 496.03, 497.14, 498.63, 499.72, 499.98, 501.16, 502.46, 503.56, 504.89, 505.27, 505.51, 507.13, 509.08, 509.9, 510.02, 510.88, 510.88, 511.63, 513.87, 514.23, 514.71, 515.75, 516.9200000000001, 517.3299999999999, 524.26, 526.0799999999999, 527.28, 528.04, 529.14, 529.96, 530.65, 531.6, 532.56, 535.05, 537.06, 537.9200000000001, 538.2, 538.77, 538.98, 541.44, 542.9, 545.02, 545.8199999999999, 546.55, 546.9, 550.51, 553.1600000000001, 553.47, 553.71, 553.95, 554.3399999999999, 556.98, 560.45, 560.98, 563.86, 564.81, 565.27, 569.8, 570.25, 570.7, 572.23, 572.86, 572.97, 573.7, 574.13, 575.22, 575.4, 576.3, 579.25, 581.11, 584.04, 585.15, 585.1800000000001, 585.4300000000001, 586.0799999999999, 590.11, 594.31, 595.4300000000001, 596.72, 597.4, 597.5, 598.0699999999999, 604.1800000000001, 605.3, 607.13, 613.19, 619.4, 620.87, 621.0899999999999, 621.23, 622.81, 628.55, 628.99, 629.3399999999999, 629.6600000000001, 630.04, 630.52, 630.6, 635.5699999999999, 636.65, 637.27, 637.44, 637.61, 645.3399999999999, 649.81, 655.47, 658.77, 659.1800000000001, 665.4200000000001, 667.15, 668.38, 673.0799999999999, 673.19, 676.96, 680.19, 681.0699999999999, 687.6600000000001, 687.9200000000001, 691.95, 701.78, 706.35, 714.1800000000001, 718.95, 732.7, 733.86, 744.24, 746.65, 749.54, 765.8199999999999, 798.33]

[145.91999999999996, 290.9, 315.24, 329.74, 349.20000000000005, 349.54999999999995, 349.87, 353.96000000000004, 382.94000000000005, 387.78999999999996, 389.14, 389.44000000000005, 390.83000000000004, 397.88, 401.42999999999995, 409.09000000000003, 411.97, 413.22, 413.90999999999997, 414.03, 414.16999999999996, 415.62, 421.71000000000004, 427.78, 436.62, 443.52, 446.99, 448.01, 449.05999999999995, 450.52, 456.89, 457.19000000000005, 458.03999999999996, 462.0, 462.57000000000005, 463.55999999999995, 464.37, 465.57000000000005, 465.76, 468.22, 470.01, 475.61, 478.92999999999995, 479.72, 483.13, 483.78, 486.05999999999995, 488.77, 490.18, 497.8, 500.44, 501.14, 502.87, 506.56, 509.61, 513.8, 514.95, 520.06, 521.88, 522.53, 524.06, 525.15, 528.14, 530.9, 531.77, 532.1700000000001, 532.19, 533.14, 533.74, 534.19, 535.46, 536.74, 539.13, 546.5, 547.54, 549.69, 549.89, 549.9300000000001, 551.72, 552.94, 553.6700000000001, 554.24, 554.71, 555.72, 558.24, 559.31, 559.86, 560.48, 560.5699999999999, 564.02, 564.8, 565.02, 565.47, 567.51, 567.55, 569.74, 570.0, 571.88, 572.4300000000001, 572.53, 574.48, 576.31, 576.9, 577.44, 579.05, 579.23, 580.28, 581.03, 582.94, 584.1, 584.48, 585.6, 585.94, 586.9300000000001, 587.6800000000001, 588.0699999999999, 593.79, 595.4200000000001, 597.38, 598.03, 598.0799999999999, 599.39, 599.99, 600.19, 601.12, 601.27, 602.01, 602.39, 602.97, 604.1700000000001, 606.1, 608.61, 610.8299999999999, 611.22, 611.48, 611.64, 611.9100000000001, 613.81, 614.05, 616.0899999999999, 620.0699999999999, 620.6, 621.0899999999999, 621.99, 623.45, 624.11, 624.97, 626.39, 628.55, 629.28, 629.3299999999999, 630.97, 631.3299999999999, 637.11, 639.1800000000001, 640.26, 643.37, 645.8, 648.9, 651.8299999999999, 652.54, 653.3299999999999, 656.9100000000001, 658.89, 659.03, 660.49, 660.8299999999999, 661.98, 662.11, 663.64, 668.2, 668.65, 671.4200000000001, 671.76, 672.79, 678.2, 678.94, 681.9100000000001, 683.72, 685.53, 685.79, 686.8399999999999, 691.8, 697.95, 710.06, 716.49, 720.1600000000001, 723.02, 739.6, 741.48, 750.69, 752.3199999999999, 752.73, 765.6800000000001, 768.1, 769.13, 772.5699999999999, 780.72, 781.71, 784.8199999999999]

